t,y with h=0.01,y with h=0.005,y with h=0.001,y with h=0.0005,y with h=0.0002,y with h=0.0001
-1.57410000,,,,,,-0.51691936
-1.57400000,,,-0.51656355,-0.51656355,-0.51656355,-0.51656355
-1.57390000,,,,,,-0.51620788
-1.57380000,,,,,-0.51585233,-0.51585233
-1.57370000,,,,,,-0.51549692
-1.57360000,,,,,-0.51514163,-0.51514163
-1.57350000,,,,-0.51478648,,-0.51478648
-1.57340000,,,,,-0.51443145,-0.51443145
-1.57330000,,,,,,-0.51407655
-1.57320000,,,,,-0.51372178,-0.51372178
-1.57310000,,,,,,-0.51336714
-1.57300000,,,-0.51301263,-0.51301263,-0.51301263,-0.51301263
-1.57290000,,,,,,-0.51265824
-1.57280000,,,,,-0.51230399,-0.51230399
-1.57270000,,,,,,-0.51194986
-1.57260000,,,,,-0.51159586,-0.51159586
-1.57250000,,,,-0.51124199,,-0.51124199
-1.57240000,,,,,-0.51088825,-0.51088825
-1.57230000,,,,,,-0.51053464
-1.57220000,,,,,-0.51018116,-0.51018116
-1.57210000,,,,,,-0.50982780
-1.57200000,,,-0.50947457,-0.50947457,-0.50947457,-0.50947457
-1.57190000,,,,,,-0.50912147
-1.57180000,,,,,-0.50876850,-0.50876850
-1.57170000,,,,,,-0.50841565
-1.57160000,,,,,-0.50806294,-0.50806294
-1.57150000,,,,-0.50771035,,-0.50771035
-1.57140000,,,,,-0.50735789,-0.50735789
-1.57130000,,,,,,-0.50700555
-1.57120000,,,,,-0.50665335,-0.50665335
-1.57110000,,,,,,-0.50630127
-1.57100000,,,-0.50594932,-0.50594932,-0.50594932,-0.50594932
-1.57090000,,,,,,-0.50559750
-1.57080000,,,,,-0.50524580,-0.50524580
-1.57070000,,,,,,-0.50489423
-1.57060000,,,,,-0.50454279,-0.50454279
-1.57050000,,,,-0.50419147,,-0.50419147
-1.57040000,,,,,-0.50384029,-0.50384029
-1.57030000,,,,,,-0.50348923
-1.57020000,,,,,-0.50313829,-0.50313829
-1.57010000,,,,,,-0.50278748
-1.57000000,-0.50243681,-0.50243680,-0.50243680,-0.50243680,-0.50243680,-0.50243680
-1.56990000,,,,,,-0.50208625
-1.56980000,,,,,-0.50173582,-0.50173582
-1.56970000,,,,,,-0.50138552
-1.56960000,,,,,-0.50103535,-0.50103535
-1.56950000,,,,-0.50068530,,-0.50068530
-1.56940000,,,,,-0.50033538,-0.50033538
-1.56930000,,,,,,-0.49998559
-1.56920000,,,,,-0.49963592,-0.49963592
-1.56910000,,,,,,-0.49928638
-1.56900000,,,-0.49893696,-0.49893696,-0.49893696,-0.49893696
-1.56890000,,,,,,-0.49858767
-1.56880000,,,,,-0.49823851,-0.49823851
-1.56870000,,,,,,-0.49788947
-1.56860000,,,,,-0.49754056,-0.49754056
-1.56850000,,,,-0.49719177,,-0.49719177
-1.56840000,,,,,-0.49684311,-0.49684311
-1.56830000,,,,,,-0.49649457
-1.56820000,,,,,-0.49614616,-0.49614616
-1.56810000,,,,,,-0.49579788
-1.56800000,,,-0.49544972,-0.49544972,-0.49544972,-0.49544972
-1.56790000,,,,,,-0.49510169
-1.56780000,,,,,-0.49475378,-0.49475378
-1.56770000,,,,,,-0.49440600
-1.56760000,,,,,-0.49405834,-0.49405834
-1.56750000,,,,-0.49371081,,-0.49371081
-1.56740000,,,,,-0.49336340,-0.49336340
-1.56730000,,,,,,-0.49301612
-1.56720000,,,,,-0.49266896,-0.49266896
-1.56710000,,,,,,-0.49232193
-1.56700000,,,-0.49197502,-0.49197502,-0.49197502,-0.49197502
-1.56690000,,,,,,-0.49162824
-1.56680000,,,,,-0.49128158,-0.49128158
-1.56670000,,,,,,-0.49093504
-1.56660000,,,,,-0.49058863,-0.49058863
-1.56650000,,,,-0.49024235,,-0.49024235
-1.56640000,,,,,-0.48989619,-0.48989619
-1.56630000,,,,,,-0.48955015
-1.56620000,,,,,-0.48920424,-0.48920424
-1.56610000,,,,,,-0.48885846
-1.56600000,,,-0.48851279,-0.48851279,-0.48851279,-0.48851279
-1.56590000,,,,,,-0.48816725
-1.56580000,,,,,-0.48782184,-0.48782184
-1.56570000,,,,,,-0.48747655
-1.56560000,,,,,-0.48713138,-0.48713138
-1.56550000,,,,-0.48678634,,-0.48678634
-1.56540000,,,,,-0.48644142,-0.48644142
-1.56530000,,,,,,-0.48609662
-1.56520000,,,,,-0.48575195,-0.48575195
-1.56510000,,,,,,-0.48540740
-1.56500000,,-0.48506297,-0.48506297,-0.48506297,-0.48506297,-0.48506297
-1.56490000,,,,,,-0.48471867
-1.56480000,,,,,-0.48437449,-0.48437449
-1.56470000,,,,,,-0.48403044
-1.56460000,,,,,-0.48368651,-0.48368651
-1.56450000,,,,-0.48334270,,-0.48334270
-1.56440000,,,,,-0.48299901,-0.48299901
-1.56430000,,,,,,-0.48265545
-1.56420000,,,,,-0.48231201,-0.48231201
-1.56410000,,,,,,-0.48196869
-1.56400000,,,-0.48162550,-0.48162550,-0.48162550,-0.48162550
-1.56390000,,,,,,-0.48128243
-1.56380000,,,,,-0.48093948,-0.48093948
-1.56370000,,,,,,-0.48059666
-1.56360000,,,,,-0.48025395,-0.48025395
-1.56350000,,,,-0.47991137,,-0.47991137
-1.56340000,,,,,-0.47956892,-0.47956892
-1.56330000,,,,,,-0.47922658
-1.56320000,,,,,-0.47888437,-0.47888437
-1.56310000,,,,,,-0.47854228
-1.56300000,,,-0.47820031,-0.47820031,-0.47820031,-0.47820031
-1.56290000,,,,,,-0.47785846
-1.56280000,,,,,-0.47751674,-0.47751674
-1.56270000,,,,,,-0.47717514
-1.56260000,,,,,-0.47683366,-0.47683366
-1.56250000,,,,-0.47649230,,-0.47649230
-1.56240000,,,,,-0.47615106,-0.47615106
-1.56230000,,,,,,-0.47580995
-1.56220000,,,,,-0.47546896,-0.47546896
-1.56210000,,,,,,-0.47512809
-1.56200000,,,-0.47478734,-0.47478734,-0.47478734,-0.47478734
-1.56190000,,,,,,-0.47444671
-1.56180000,,,,,-0.47410620,-0.47410620
-1.56170000,,,,,,-0.47376582
-1.56160000,,,,,-0.47342555,-0.47342555
-1.56150000,,,,-0.47308541,,-0.47308541
-1.56140000,,,,,-0.47274539,-0.47274539
-1.56130000,,,,,,-0.47240549
-1.56120000,,,,,-0.47206571,-0.47206571
-1.56110000,,,,,,-0.47172606
-1.56100000,,,-0.47138652,-0.47138652,-0.47138652,-0.47138652
-1.56090000,,,,,,-0.47104710
-1.56080000,,,,,-0.47070781,-0.47070781
-1.56070000,,,,,,-0.47036864
-1.56060000,,,,,-0.47002958,-0.47002958
-1.56050000,,,,-0.46969065,,-0.46969065
-1.56040000,,,,,-0.46935184,-0.46935184
-1.56030000,,,,,,-0.46901315
-1.56020000,,,,,-0.46867458,-0.46867458
-1.56010000,,,,,,-0.46833613
-1.56000000,-0.46799780,-0.46799780,-0.46799780,-0.46799780,-0.46799780,-0.46799780
-1.55990000,,,,,,-0.46765959
-1.55980000,,,,,-0.46732150,-0.46732150
-1.55970000,,,,,,-0.46698353
-1.55960000,,,,,-0.46664568,-0.46664568
-1.55950000,,,,-0.46630795,,-0.46630795
-1.55940000,,,,,-0.46597034,-0.46597034
-1.55930000,,,,,,-0.46563285
-1.55920000,,,,,-0.46529548,-0.46529548
-1.55910000,,,,,,-0.46495823
-1.55900000,,,-0.46462110,-0.46462110,-0.46462110,-0.46462110
-1.55890000,,,,,,-0.46428409
-1.55880000,,,,,-0.46394720,-0.46394720
-1.55870000,,,,,,-0.46361043
-1.55860000,,,,,-0.46327378,-0.46327378
-1.55850000,,,,-0.46293725,,-0.46293725
-1.55840000,,,,,-0.46260084,-0.46260084
-1.55830000,,,,,,-0.46226454
-1.55820000,,,,,-0.46192837,-0.46192837
-1.55810000,,,,,,-0.46159231
-1.55800000,,,-0.46125638,-0.46125638,-0.46125638,-0.46125638
-1.55790000,,,,,,-0.46092056
-1.55780000,,,,,-0.46058486,-0.46058486
-1.55770000,,,,,,-0.46024929
-1.55760000,,,,,-0.45991383,-0.45991383
-1.55750000,,,,-0.45957849,,-0.45957849
-1.55740000,,,,,-0.45924326,-0.45924326
-1.55730000,,,,,,-0.45890816
-1.55720000,,,,,-0.45857318,-0.45857318
-1.55710000,,,,,,-0.45823831
-1.55700000,,,-0.45790356,-0.45790356,-0.45790356,-0.45790356
-1.55690000,,,,,,-0.45756894
-1.55680000,,,,,-0.45723442,-0.45723442
-1.55670000,,,,,,-0.45690003
-1.55660000,,,,,-0.45656576,-0.45656576
-1.55650000,,,,-0.45623160,,-0.45623160
-1.55640000,,,,,-0.45589757,-0.45589757
-1.55630000,,,,,,-0.45556365
-1.55620000,,,,,-0.45522985,-0.45522985
-1.55610000,,,,,,-0.45489616
-1.55600000,,,-0.45456260,-0.45456260,-0.45456260,-0.45456260
-1.55590000,,,,,,-0.45422915
-1.55580000,,,,,-0.45389582,-0.45389582
-1.55570000,,,,,,-0.45356261
-1.55560000,,,,,-0.45322951,-0.45322951
-1.55550000,,,,-0.45289654,,-0.45289654
-1.55540000,,,,,-0.45256368,-0.45256368
-1.55530000,,,,,,-0.45223094
-1.55520000,,,,,-0.45189831,-0.45189831
-1.55510000,,,,,,-0.45156581
-1.55500000,,-0.45123342,-0.45123342,-0.45123342,-0.45123342,-0.45123342
-1.55490000,,,,,,-0.45090115
-1.55480000,,,,,-0.45056899,-0.45056899
-1.55470000,,,,,,-0.45023695
-1.55460000,,,,,-0.44990503,-0.44990503
-1.55450000,,,,-0.44957323,,-0.44957323
-1.55440000,,,,,-0.44924154,-0.44924154
-1.55430000,,,,,,-0.44890998
-1.55420000,,,,,-0.44857852,-0.44857852
-1.55410000,,,,,,-0.44824719
-1.55400000,,,-0.44791597,-0.44791597,-0.44791597,-0.44791597
-1.55390000,,,,,,-0.44758487
-1.55380000,,,,,-0.44725388,-0.44725388
-1.55370000,,,,,,-0.44692301
-1.55360000,,,,,-0.44659226,-0.44659226
-1.55350000,,,,-0.44626162,,-0.44626162
-1.55340000,,,,,-0.44593110,-0.44593110
-1.55330000,,,,,,-0.44560070
-1.55320000,,,,,-0.44527041,-0.44527041
-1.55310000,,,,,,-0.44494024
-1.55300000,,,-0.44461019,-0.44461019,-0.44461019,-0.44461019
-1.55290000,,,,,,-0.44428025
-1.55280000,,,,,-0.44395043,-0.44395043
-1.55270000,,,,,,-0.44362072
-1.55260000,,,,,-0.44329113,-0.44329113
-1.55250000,,,,-0.44296165,,-0.44296165
-1.55240000,,,,,-0.44263229,-0.44263229
-1.55230000,,,,,,-0.44230305
-1.55220000,,,,,-0.44197392,-0.44197392
-1.55210000,,,,,,-0.44164491
-1.55200000,,,-0.44131602,-0.44131602,-0.44131602,-0.44131602
-1.55190000,,,,,,-0.44098723
-1.55180000,,,,,-0.44065857,-0.44065857
-1.55170000,,,,,,-0.44033002
-1.55160000,,,,,-0.44000158,-0.44000158
-1.55150000,,,,-0.43967326,,-0.43967326
-1.55140000,,,,,-0.43934506,-0.43934506
-1.55130000,,,,,,-0.43901697
-1.55120000,,,,,-0.43868900,-0.43868900
-1.55110000,,,,,,-0.43836114
-1.55100000,,,-0.43803339,-0.43803339,-0.43803339,-0.43803339
-1.55090000,,,,,,-0.43770577
-1.55080000,,,,,-0.43737825,-0.43737825
-1.55070000,,,,,,-0.43705085
-1.55060000,,,,,-0.43672357,-0.43672357
-1.55050000,,,,-0.43639640,,-0.43639640
-1.55040000,,,,,-0.43606934,-0.43606934
-1.55030000,,,,,,-0.43574240
-1.55020000,,,,,-0.43541558,-0.43541558
-1.55010000,,,,,,-0.43508886
-1.55000000,-0.43476227,-0.43476227,-0.43476227,-0.43476227,-0.43476227,-0.43476227
-1.54990000,,,,,,-0.43443578
-1.54980000,,,,,-0.43410942,-0.43410942
-1.54970000,,,,,,-0.43378316
-1.54960000,,,,,-0.43345702,-0.43345702
-1.54950000,,,,-0.43313100,,-0.43313100
-1.54940000,,,,,-0.43280508,-0.43280508
-1.54930000,,,,,,-0.43247929
-1.54920000,,,,,-0.43215360,-0.43215360
-1.54910000,,,,,,-0.43182803
-1.54900000,,,-0.43150258,-0.43150258,-0.43150258,-0.43150258
-1.54890000,,,,,,-0.43117723
-1.54880000,,,,,-0.43085201,-0.43085201
-1.54870000,,,,,,-0.43052689
-1.54860000,,,,,-0.43020189,-0.43020189
-1.54850000,,,,-0.42987700,,-0.42987700
-1.54840000,,,,,-0.42955223,-0.42955223
-1.54830000,,,,,,-0.42922757
-1.54820000,,,,,-0.42890302,-0.42890302
-1.54810000,,,,,,-0.42857858
-1.54800000,,,-0.42825426,-0.42825426,-0.42825426,-0.42825426
-1.54790000,,,,,,-0.42793005
-1.54780000,,,,,-0.42760596,-0.42760596
-1.54770000,,,,,,-0.42728198
-1.54760000,,,,,-0.42695811,-0.42695811
-1.54750000,,,,-0.42663436,,-0.42663436
-1.54740000,,,,,-0.42631071,-0.42631071
-1.54730000,,,,,,-0.42598718
-1.54720000,,,,,-0.42566377,-0.42566377
-1.54710000,,,,,,-0.42534046
-1.54700000,,,-0.42501727,-0.42501727,-0.42501727,-0.42501727
-1.54690000,,,,,,-0.42469419
-1.54680000,,,,,-0.42437123,-0.42437123
-1.54670000,,,,,,-0.42404837
-1.54660000,,,,,-0.42372563,-0.42372563
-1.54650000,,,,-0.42340300,,-0.42340300
-1.54640000,,,,,-0.42308049,-0.42308049
-1.54630000,,,,,,-0.42275808
-1.54620000,,,,,-0.42243579,-0.42243579
-1.54610000,,,,,,-0.42211361
-1.54600000,,,-0.42179154,-0.42179154,-0.42179154,-0.42179154
-1.54590000,,,,,,-0.42146959
-1.54580000,,,,,-0.42114774,-0.42114774
-1.54570000,,,,,,-0.42082601
-1.54560000,,,,,-0.42050439,-0.42050439
-1.54550000,,,,-0.42018289,,-0.42018289
-1.54540000,,,,,-0.41986149,-0.41986149
-1.54530000,,,,,,-0.41954021
-1.54520000,,,,,-0.41921903,-0.41921903
-1.54510000,,,,,,-0.41889797
-1.54500000,,-0.41857702,-0.41857702,-0.41857702,-0.41857702,-0.41857702
-1.54490000,,,,,,-0.41825619
-1.54480000,,,,,-0.41793546,-0.41793546
-1.54470000,,,,,,-0.41761485
-1.54460000,,,,,-0.41729434,-0.41729434
-1.54450000,,,,-0.41697395,,-0.41697395
-1.54440000,,,,,-0.41665367,-0.41665367
-1.54430000,,,,,,-0.41633350
-1.54420000,,,,,-0.41601344,-0.41601344
-1.54410000,,,,,,-0.41569349
-1.54400000,,,-0.41537366,-0.41537366,-0.41537366,-0.41537366
-1.54390000,,,,,,-0.41505393
-1.54380000,,,,,-0.41473432,-0.41473432
-1.54370000,,,,,,-0.41441481
-1.54360000,,,,,-0.41409542,-0.41409542
-1.54350000,,,,-0.41377614,,-0.41377614
-1.54340000,,,,,-0.41345697,-0.41345697
-1.54330000,,,,,,-0.41313791
-1.54320000,,,,,-0.41281896,-0.41281896
-1.54310000,,,,,,-0.41250012
-1.54300000,,,-0.41218139,-0.41218139,-0.41218139,-0.41218139
-1.54290000,,,,,,-0.41186277
-1.54280000,,,,,-0.41154426,-0.41154426
-1.54270000,,,,,,-0.41122586
-1.54260000,,,,,-0.41090758,-0.41090758
-1.54250000,,,,-0.41058940,,-0.41058940
-1.54240000,,,,,-0.41027133,-0.41027133
-1.54230000,,,,,,-0.40995337
-1.54220000,,,,,-0.40963553,-0.40963553
-1.54210000,,,,,,-0.40931779
-1.54200000,,,-0.40900016,-0.40900016,-0.40900016,-0.40900016
-1.54190000,,,,,,-0.40868265
-1.54180000,,,,,-0.40836524,-0.40836524
-1.54170000,,,,,,-0.40804794
-1.54160000,,,,,-0.40773075,-0.40773075
-1.54150000,,,,-0.40741367,,-0.40741367
-1.54140000,,,,,-0.40709670,-0.40709670
-1.54130000,,,,,,-0.40677985
-1.54120000,,,,,-0.40646310,-0.40646310
-1.54110000,,,,,,-0.40614646
-1.54100000,,,-0.40582992,-0.40582992,-0.40582992,-0.40582992
-1.54090000,,,,,,-0.40551350
-1.54080000,,,,,-0.40519719,-0.40519719
-1.54070000,,,,,,-0.40488099
-1.54060000,,,,,-0.40456489,-0.40456489
-1.54050000,,,,-0.40424891,,-0.40424891
-1.54040000,,,,,-0.40393303,-0.40393303
-1.54030000,,,,,,-0.40361727
-1.54020000,,,,,-0.40330161,-0.40330161
-1.54010000,,,,,,-0.40298606
-1.54000000,-0.40267062,-0.40267062,-0.40267062,-0.40267062,-0.40267062,-0.40267062
-1.53990000,,,,,,-0.40235529
-1.53980000,,,,,-0.40204007,-0.40204007
-1.53970000,,,,,,-0.40172495
-1.53960000,,,,,-0.40140995,-0.40140995
-1.53950000,,,,-0.40109505,,-0.40109505
-1.53940000,,,,,-0.40078026,-0.40078026
-1.53930000,,,,,,-0.40046558
-1.53920000,,,,,-0.40015101,-0.40015101
-1.53910000,,,,,,-0.39983655
-1.53900000,,,-0.39952219,-0.39952219,-0.39952219,-0.39952219
-1.53890000,,,,,,-0.39920795
-1.53880000,,,,,-0.39889381,-0.39889381
-1.53870000,,,,,,-0.39857978
-1.53860000,,,,,-0.39826586,-0.39826586
-1.53850000,,,,-0.39795204,,-0.39795204
-1.53840000,,,,,-0.39763834,-0.39763834
-1.53830000,,,,,,-0.39732474
-1.53820000,,,,,-0.39701125,-0.39701125
-1.53810000,,,,,,-0.39669787
-1.53800000,,,-0.39638459,-0.39638459,-0.39638459,-0.39638459
-1.53790000,,,,,,-0.39607143
-1.53780000,,,,,-0.39575837,-0.39575837
-1.53770000,,,,,,-0.39544542
-1.53760000,,,,,-0.39513257,-0.39513257
-1.53750000,,,,-0.39481984,,-0.39481984
-1.53740000,,,,,-0.39450721,-0.39450721
-1.53730000,,,,,,-0.39419469
-1.53720000,,,,,-0.39388227,-0.39388227
-1.53710000,,,,,,-0.39356997
-1.53700000,,,-0.39325777,-0.39325777,-0.39325777,-0.39325777
-1.53690000,,,,,,-0.39294568
-1.53680000,,,,,-0.39263369,-0.39263369
-1.53670000,,,,,,-0.39232181
-1.53660000,,,,,-0.39201004,-0.39201004
-1.53650000,,,,-0.39169838,,-0.39169838
-1.53640000,,,,,-0.39138682,-0.39138682
-1.53630000,,,,,,-0.39107537
-1.53620000,,,,,-0.39076403,-0.39076403
-1.53610000,,,,,,-0.39045279
-1.53600000,,,-0.39014166,-0.39014166,-0.39014166,-0.39014166
-1.53590000,,,,,,-0.38983064
-1.53580000,,,,,-0.38951972,-0.38951972
-1.53570000,,,,,,-0.38920891
-1.53560000,,,,,-0.38889821,-0.38889821
-1.53550000,,,,-0.38858761,,-0.38858761
-1.53540000,,,,,-0.38827712,-0.38827712
-1.53530000,,,,,,-0.38796674
-1.53520000,,,,,-0.38765646,-0.38765646
-1.53510000,,,,,,-0.38734629
-1.53500000,,-0.38703622,-0.38703622,-0.38703622,-0.38703622,-0.38703622
-1.53490000,,,,,,-0.38672626
-1.53480000,,,,,-0.38641641,-0.38641641
-1.53470000,,,,,,-0.38610666
-1.53460000,,,,,-0.38579702,-0.38579702
-1.53450000,,,,-0.38548749,,-0.38548749
-1.53440000,,,,,-0.38517806,-0.38517806
-1.53430000,,,,,,-0.38486873
-1.53420000,,,,,-0.38455952,-0.38455952
-1.53410000,,,,,,-0.38425040
-1.53400000,,,-0.38394140,-0.38394140,-0.38394140,-0.38394140
-1.53390000,,,,,,-0.38363250
-1.53380000,,,,,-0.38332370,-0.38332370
-1.53370000,,,,,,-0.38301501
-1.53360000,,,,,-0.38270643,-0.38270643
-1.53350000,,,,-0.38239795,,-0.38239795
-1.53340000,,,,,-0.38208958,-0.38208958
-1.53330000,,,,,,-0.38178131
-1.53320000,,,,,-0.38147315,-0.38147315
-1.53310000,,,,,,-0.38116509
-1.53300000,,,-0.38085714,-0.38085714,-0.38085714,-0.38085714
-1.53290000,,,,,,-0.38054929
-1.53280000,,,,,-0.38024155,-0.38024155
-1.53270000,,,,,,-0.37993391
-1.53260000,,,,,-0.37962638,-0.37962638
-1.53250000,,,,-0.37931895,,-0.37931895
-1.53240000,,,,,-0.37901163,-0.37901163
-1.53230000,,,,,,-0.37870441
-1.53220000,,,,,-0.37839730,-0.37839730
-1.53210000,,,,,,-0.37809029
-1.53200000,,,-0.37778339,-0.37778339,-0.37778339,-0.37778339
-1.53190000,,,,,,-0.37747659
-1.53180000,,,,,-0.37716990,-0.37716990
-1.53170000,,,,,,-0.37686331
-1.53160000,,,,,-0.37655682,-0.37655682
-1.53150000,,,,-0.37625044,,-0.37625044
-1.53140000,,,,,-0.37594417,-0.37594417
-1.53130000,,,,,,-0.37563800
-1.53120000,,,,,-0.37533193,-0.37533193
-1.53110000,,,,,,-0.37502596
-1.53100000,,,-0.37472010,-0.37472010,-0.37472010,-0.37472010
-1.53090000,,,,,,-0.37441435
-1.53080000,,,,,-0.37410870,-0.37410870
-1.53070000,,,,,,-0.37380315
-1.53060000,,,,,-0.37349771,-0.37349771
-1.53050000,,,,-0.37319237,,-0.37319237
-1.53040000,,,,,-0.37288713,-0.37288713
-1.53030000,,,,,,-0.37258200
-1.53020000,,,,,-0.37227697,-0.37227697
-1.53010000,,,,,,-0.37197205
-1.53000000,-0.37166723,-0.37166723,-0.37166723,-0.37166723,-0.37166723,-0.37166723
-1.52990000,,,,,,-0.37136251
-1.52980000,,,,,-0.37105790,-0.37105790
-1.52970000,,,,,,-0.37075339
-1.52960000,,,,,-0.37044898,-0.37044898
-1.52950000,,,,-0.37014468,,-0.37014468
-1.52940000,,,,,-0.36984048,-0.36984048
-1.52930000,,,,,,-0.36953638
-1.52920000,,,,,-0.36923239,-0.36923239
-1.52910000,,,,,,-0.36892850
-1.52900000,,,-0.36862471,-0.36862471,-0.36862471,-0.36862471
-1.52890000,,,,,,-0.36832103
-1.52880000,,,,,-0.36801745,-0.36801745
-1.52870000,,,,,,-0.36771397
-1.52860000,,,,,-0.36741060,-0.36741060
-1.52850000,,,,-0.36710732,,-0.36710732
-1.52840000,,,,,-0.36680416,-0.36680416
-1.52830000,,,,,,-0.36650109
-1.52820000,,,,,-0.36619813,-0.36619813
-1.52810000,,,,,,-0.36589527
-1.52800000,,,-0.36559251,-0.36559251,-0.36559251,-0.36559251
-1.52790000,,,,,,-0.36528985
-1.52780000,,,,,-0.36498730,-0.36498730
-1.52770000,,,,,,-0.36468485
-1.52760000,,,,,-0.36438250,-0.36438250
-1.52750000,,,,-0.36408026,,-0.36408026
-1.52740000,,,,,-0.36377811,-0.36377811
-1.52730000,,,,,,-0.36347607
-1.52720000,,,,,-0.36317413,-0.36317413
-1.52710000,,,,,,-0.36287230
-1.52700000,,,-0.36257056,-0.36257056,-0.36257056,-0.36257056
-1.52690000,,,,,,-0.36226893
-1.52680000,,,,,-0.36196740,-0.36196740
-1.52670000,,,,,,-0.36166597
-1.52660000,,,,,-0.36136465,-0.36136465
-1.52650000,,,,-0.36106342,,-0.36106342
-1.52640000,,,,,-0.36076230,-0.36076230
-1.52630000,,,,,,-0.36046128
-1.52620000,,,,,-0.36016036,-0.36016036
-1.52610000,,,,,,-0.35985954
-1.52600000,,,-0.35955883,-0.35955883,-0.35955883,-0.35955883
-1.52590000,,,,,,-0.35925821
-1.52580000,,,,,-0.35895770,-0.35895770
-1.52570000,,,,,,-0.35865729
-1.52560000,,,,,-0.35835698,-0.35835698
-1.52550000,,,,-0.35805677,,-0.35805677
-1.52540000,,,,,-0.35775667,-0.35775667
-1.52530000,,,,,,-0.35745666
-1.52520000,,,,,-0.35715676,-0.35715676
-1.52510000,,,,,,-0.35685696
-1.52500000,,-0.35655726,-0.35655726,-0.35655726,-0.35655726,-0.35655726
-1.52490000,,,,,,-0.35625766
-1.52480000,,,,,-0.35595816,-0.35595816
-1.52470000,,,,,,-0.35565876
-1.52460000,,,,,-0.35535946,-0.35535946
-1.52450000,,,,-0.35506026,,-0.35506026
-1.52440000,,,,,-0.35476117,-0.35476117
-1.52430000,,,,,,-0.35446217
-1.52420000,,,,,-0.35416328,-0.35416328
-1.52410000,,,,,,-0.35386449
-1.52400000,,,-0.35356580,-0.35356580,-0.35356580,-0.35356580
-1.52390000,,,,,,-0.35326720
-1.52380000,,,,,-0.35296871,-0.35296871
-1.52370000,,,,,,-0.35267032
-1.52360000,,,,,-0.35237203,-0.35237203
-1.52350000,,,,-0.35207384,,-0.35207384
-1.52340000,,,,,-0.35177575,-0.35177575
-1.52330000,,,,,,-0.35147777
-1.52320000,,,,,-0.35117988,-0.35117988
-1.52310000,,,,,,-0.35088209
-1.52300000,,,-0.35058440,-0.35058440,-0.35058440,-0.35058440
-1.52290000,,,,,,-0.35028681
-1.52280000,,,,,-0.34998933,-0.34998933
-1.52270000,,,,,,-0.34969194
-1.52260000,,,,,-0.34939465,-0.34939465
-1.52250000,,,,-0.34909746,,-0.34909746
-1.52240000,,,,,-0.34880038,-0.34880038
-1.52230000,,,,,,-0.34850339
-1.52220000,,,,,-0.34820650,-0.34820650
-1.52210000,,,,,,-0.34790971
-1.52200000,,,-0.34761302,-0.34761302,-0.34761302,-0.34761302
-1.52190000,,,,,,-0.34731643
-1.52180000,,,,,-0.34701995,-0.34701995
-1.52170000,,,,,,-0.34672356
-1.52160000,,,,,-0.34642727,-0.34642727
-1.52150000,,,,-0.34613108,,-0.34613108
-1.52140000,,,,,-0.34583498,-0.34583498
-1.52130000,,,,,,-0.34553899
-1.52120000,,,,,-0.34524310,-0.34524310
-1.52110000,,,,,,-0.34494731
-1.52100000,,,-0.34465161,-0.34465161,-0.34465161,-0.34465161
-1.52090000,,,,,,-0.34435602
-1.52080000,,,,,-0.34406052,-0.34406052
-1.52070000,,,,,,-0.34376513
-1.52060000,,,,,-0.34346983,-0.34346983
-1.52050000,,,,-0.34317463,,-0.34317463
-1.52040000,,,,,-0.34287953,-0.34287953
-1.52030000,,,,,,-0.34258453
-1.52020000,,,,,-0.34228963,-0.34228963
-1.52010000,,,,,,-0.34199483
-1.52000000,-0.34170013,-0.34170013,-0.34170013,-0.34170013,-0.34170013,-0.34170013
-1.51990000,,,,,,-0.34140552
-1.51980000,,,,,-0.34111101,-0.34111101
-1.51970000,,,,,,-0.34081661
-1.51960000,,,,,-0.34052230,-0.34052230
-1.51950000,,,,-0.34022809,,-0.34022809
-1.51940000,,,,,-0.33993398,-0.33993398
-1.51930000,,,,,,-0.33963996
-1.51920000,,,,,-0.33934605,-0.33934605
-1.51910000,,,,,,-0.33905223
-1.51900000,,,-0.33875851,-0.33875851,-0.33875851,-0.33875851
-1.51890000,,,,,,-0.33846489
-1.51880000,,,,,-0.33817137,-0.33817137
-1.51870000,,,,,,-0.33787795
-1.51860000,,,,,-0.33758462,-0.33758462
-1.51850000,,,,-0.33729139,,-0.33729139
-1.51840000,,,,,-0.33699826,-0.33699826
-1.51830000,,,,,,-0.33670523
-1.51820000,,,,,-0.33641230,-0.33641230
-1.51810000,,,,,,-0.33611946
-1.51800000,,,-0.33582672,-0.33582672,-0.33582672,-0.33582672
-1.51790000,,,,,,-0.33553408
-1.51780000,,,,,-0.33524154,-0.33524154
-1.51770000,,,,,,-0.33494910
-1.51760000,,,,,-0.33465675,-0.33465675
-1.51750000,,,,-0.33436450,,-0.33436450
-1.51740000,,,,,-0.33407235,-0.33407235
-1.51730000,,,,,,-0.33378030
-1.51720000,,,,,-0.33348834,-0.33348834
-1.51710000,,,,,,-0.33319648
-1.51700000,,,-0.33290472,-0.33290472,-0.33290472,-0.33290472
-1.51690000,,,,,,-0.33261305
-1.51680000,,,,,-0.33232149,-0.33232149
-1.51670000,,,,,,-0.33203002
-1.51660000,,,,,-0.33173864,-0.33173864
-1.51650000,,,,-0.33144737,,-0.33144737
-1.51640000,,,,,-0.33115619,-0.33115619
-1.51630000,,,,,,-0.33086511
-1.51620000,,,,,-0.33057413,-0.33057413
-1.51610000,,,,,,-0.33028324
