t,y with h=0.01,y with h=0.005,y with h=0.001,y with h=0.0005,y with h=0.0002,y with h=0.0001
-2.50000000,,,,,,
-2.49990000,,,,,,
-2.49980000,,,,,,
-2.49970000,,,,,,
-2.49960000,,,,,,
-2.49950000,,,,,,
-2.49940000,,,,,,
-2.49930000,,,,,,
-2.49920000,,,,,,
-2.49910000,,,,,,
-2.49900000,,,,,,
-2.49890000,,,,,,
-2.49880000,,,,,,
-2.49870000,,,,,,
-2.49860000,,,,,,
-2.49850000,,,,,,
-2.49840000,,,,,,
-2.49830000,,,,,,
-2.49820000,,,,,,
-2.49810000,,,,,,
-2.49800000,,,,,,
-2.49790000,,,,,,
-2.49780000,,,,,,
-2.49770000,,,,,,
-2.49760000,,,,,,
-2.49750000,,,,,,
-2.49740000,,,,,,
-2.49730000,,,,,,
-2.49720000,,,,,,
-2.49710000,,,,,,
-2.49700000,,,,,,
-2.49690000,,,,,,
-2.49680000,,,,,,
-2.49670000,,,,,,
-2.49660000,,,,,,
-2.49650000,,,,,,
-2.49640000,,,,,,
-2.49630000,,,,,,
-2.49620000,,,,,,
-2.49610000,,,,,,
-2.49600000,,,,,,
-2.49590000,,,,,,
-2.49580000,,,,,,
-2.49570000,,,,,,
-2.49560000,,,,,,
-2.49550000,,,,,,
-2.49540000,,,,,,
-2.49530000,,,,,,
-2.49520000,,,,,,
-2.49510000,,,,,,
-2.49500000,,,,,,
-2.49490000,,,,,,
-2.49480000,,,,,,
-2.49470000,,,,,,
-2.49460000,,,,,,
-2.49450000,,,,,,
-2.49440000,,,,,,
-2.49430000,,,,,,
-2.49420000,,,,,,
-2.49410000,,,,,,
-2.49400000,,,,,,
-2.49390000,,,,,,
-2.49380000,,,,,,
-2.49370000,,,,,,
-2.49360000,,,,,,
-2.49350000,,,,,,
-2.49340000,,,,,,
-2.49330000,,,,,,
-2.49320000,,,,,,
-2.49310000,,,,,,
-2.49300000,,,,,,
-2.49290000,,,,,,
-2.49280000,,,,,,
-2.49270000,,,,,,
-2.49260000,,,,,,
-2.49250000,,,,,,
-2.49240000,,,,,,
-2.49230000,,,,,,
-2.49220000,,,,,,
-2.49210000,,,,,,
-2.49200000,,,,,,
-2.49190000,,,,,,
-2.49180000,,,,,,
-2.49170000,,,,,,
-2.49160000,,,,,,
-2.49150000,,,,,,
-2.49140000,,,,,,
-2.49130000,,,,,,
-2.49120000,,,,,,
-2.49110000,,,,,,
-2.49100000,,,,,,
-2.49090000,,,,,,
-2.49080000,,,,,,
-2.49070000,,,,,,
-2.49060000,,,,,,
-2.49050000,,,,,,
-2.49040000,,,,,,
-2.49030000,,,,,,
-2.49020000,,,,,,
-2.49010000,,,,,,
-2.49000000,,,,,,
-2.48990000,,,,,,
-2.48980000,,,,,,
-2.48970000,,,,,,
-2.48960000,,,,,,
-2.48950000,,,,,,
-2.48940000,,,,,,
-2.48930000,,,,,,
-2.48920000,,,,,,
-2.48910000,,,,,,
-2.48900000,,,,,,
-2.48890000,,,,,,
-2.48880000,,,,,,
-2.48870000,,,,,,
-2.48860000,,,,,,
-2.48850000,,,,,,
-2.48840000,,,,,,
-2.48830000,,,,,,
-2.48820000,,,,,,
-2.48810000,,,,,,
-2.48800000,,,,,,
-2.48790000,,,,,,
-2.48780000,,,,,,
-2.48770000,,,,,,
-2.48760000,,,,,,
-2.48750000,,,,,,
-2.48740000,,,,,,
-2.48730000,,,,,,
-2.48720000,,,,,,
-2.48710000,,,,,,
-2.48700000,,,,,,
-2.48690000,,,,,,
-2.48680000,,,,,,
-2.48670000,,,,,,
-2.48660000,,,,,,
-2.48650000,,,,,,
-2.48640000,,,,,,
-2.48630000,,,,,,
-2.48620000,,,,,,
-2.48610000,,,,,,
-2.48600000,,,,,,
-2.48590000,,,,,,
-2.48580000,,,,,,
-2.48570000,,,,,,
-2.48560000,,,,,,
-2.48550000,,,,,,
-2.48540000,,,,,,
-2.48530000,,,,,,
-2.48520000,,,,,,
-2.48510000,,,,,,
-2.48500000,,,,,,
-2.48490000,,,,,,
-2.48480000,,,,,,
-2.48470000,,,,,,
-2.48460000,,,,,,
-2.48450000,,,,,,
-2.48440000,,,,,,
-2.48430000,,,,,,
-2.48420000,,,,,,
-2.48410000,,,,,,
-2.48400000,,,,,,
-2.48390000,,,,,,
-2.48380000,,,,,,
-2.48370000,,,,,,
-2.48360000,,,,,,
-2.48350000,,,,,,
-2.48340000,,,,,,
-2.48330000,,,,,,
-2.48320000,,,,,,
-2.48310000,,,,,,
-2.48300000,,,,,,
-2.48290000,,,,,,
-2.48280000,,,,,,
-2.48270000,,,,,,
-2.48260000,,,,,,
-2.48250000,,,,,,
-2.48240000,,,,,,
-2.48230000,,,,,,
-2.48220000,,,,,,
-2.48210000,,,,,,
-2.48200000,,,,,,
-2.48190000,,,,,,
-2.48180000,,,,,,
-2.48170000,,,,,,
-2.48160000,,,,,,
-2.48150000,,,,,,
-2.48140000,,,,,,
-2.48130000,,,,,,
-2.48120000,,,,,,
-2.48110000,,,,,,
-2.48100000,,,,,,
-2.48090000,,,,,,
-2.48080000,,,,,,
-2.48070000,,,,,,
-2.48060000,,,,,,
-2.48050000,,,,,,
-2.48040000,,,,,,
-2.48030000,,,,,,
-2.48020000,,,,,,
-2.48010000,,,,,,
-2.48000000,,,,,,
-2.47990000,,,,,,
-2.47980000,,,,,,
-2.47970000,,,,,,
-2.47960000,,,,,,
-2.47950000,,,,,,
-2.47940000,,,,,,
-2.47930000,,,,,,
-2.47920000,,,,,,
-2.47910000,,,,,,
-2.47900000,,,,,,
-2.47890000,,,,,,
-2.47880000,,,,,,
-2.47870000,,,,,,
-2.47860000,,,,,,
-2.47850000,,,,,,
-2.47840000,,,,,,
-2.47830000,,,,,,
-2.47820000,,,,,,
-2.47810000,,,,,,
-2.47800000,,,,,,
-2.47790000,,,,,,
-2.47780000,,,,,,
-2.47770000,,,,,,
-2.47760000,,,,,,
-2.47750000,,,,,,
-2.47740000,,,,,,
-2.47730000,,,,,,
-2.47720000,,,,,,
-2.47710000,,,,,,
-2.47700000,,,,,,
-2.47690000,,,,,,
-2.47680000,,,,,,
-2.47670000,,,,,,
-2.47660000,,,,,,
-2.47650000,,,,,,
-2.47640000,,,,,,
-2.47630000,,,,,,
-2.47620000,,,,,,
-2.47610000,,,,,,
-2.47600000,,,,,,
-2.47590000,,,,,,
-2.47580000,,,,,,
-2.47570000,,,,,,
-2.47560000,,,,,,
-2.47550000,,,,,,
-2.47540000,,,,,,
-2.47530000,,,,,,
-2.47520000,,,,,,
-2.47510000,,,,,,
-2.47500000,,,,,,
-2.47490000,,,,,,
-2.47480000,,,,,,
-2.47470000,,,,,,
-2.47460000,,,,,,
-2.47450000,,,,,,
-2.47440000,,,,,,
-2.47430000,,,,,,
-2.47420000,,,,,,
-2.47410000,,,,,,
-2.47400000,,,,,,
-2.47390000,,,,,,
-2.47380000,,,,,,
-2.47370000,,,,,,
-2.47360000,,,,,,
-2.47350000,,,,,,
-2.47340000,,,,,,
-2.47330000,,,,,,
-2.47320000,,,,,,
-2.47310000,,,,,,
-2.47300000,,,,,,
-2.47290000,,,,,,
-2.47280000,,,,,,
-2.47270000,,,,,,
-2.47260000,,,,,,
-2.47250000,,,,,,
-2.47240000,,,,,,
-2.47230000,,,,,,
-2.47220000,,,,,,
-2.47210000,,,,,,
-2.47200000,,,,,,
-2.47190000,,,,,,
-2.47180000,,,,,,
-2.47170000,,,,,,
-2.47160000,,,,,,
-2.47150000,,,,,,
-2.47140000,,,,,,
-2.47130000,,,,,,
-2.47120000,,,,,,
-2.47110000,,,,,,
-2.47100000,,,,,,
-2.47090000,,,,,,
-2.47080000,,,,,,
-2.47070000,,,,,,
-2.47060000,,,,,,
-2.47050000,,,,,,
-2.47040000,,,,,,
-2.47030000,,,,,,
-2.47020000,,,,,,
-2.47010000,,,,,,
-2.47000000,,,,,,
-2.46990000,,,,,,
-2.46980000,,,,,,
-2.46970000,,,,,,
-2.46960000,,,,,,
-2.46950000,,,,,,
-2.46940000,,,,,,
-2.46930000,,,,,,
-2.46920000,,,,,,
-2.46910000,,,,,,
-2.46900000,,,,,,
-2.46890000,,,,,,
-2.46880000,,,,,,
-2.46870000,,,,,,
-2.46860000,,,,,,
-2.46850000,,,,,,
-2.46840000,,,,,,
-2.46830000,,,,,,
-2.46820000,,,,,,
-2.46810000,,,,,,
-2.46800000,,,,,,
-2.46790000,,,,,,
-2.46780000,,,,,,
-2.46770000,,,,,,
-2.46760000,,,,,,
-2.46750000,,,,,,
-2.46740000,,,,,,
-2.46730000,,,,,,
-2.46720000,,,,,,
-2.46710000,,,,,,
-2.46700000,,,,,,
-2.46690000,,,,,,
-2.46680000,,,,,,
-2.46670000,,,,,,
-2.46660000,,,,,,
-2.46650000,,,,,,
-2.46640000,,,,,,
-2.46630000,,,,,,
-2.46620000,,,,,,
-2.46610000,,,,,,
-2.46600000,,,,,,
-2.46590000,,,,,,
-2.46580000,,,,,,
-2.46570000,,,,,,
-2.46560000,,,,,,
-2.46550000,,,,,,
-2.46540000,,,,,,
-2.46530000,,,,,,
-2.46520000,,,,,,
-2.46510000,,,,,,
-2.46500000,,,,,,
-2.46490000,,,,,,
-2.46480000,,,,,,
-2.46470000,,,,,,
-2.46460000,,,,,,
-2.46450000,,,,,,
-2.46440000,,,,,,
-2.46430000,,,,,,
-2.46420000,,,,,,
-2.46410000,,,,,,
-2.46400000,,,,,,
-2.46390000,,,,,,
-2.46380000,,,,,,
-2.46370000,,,,,,
-2.46360000,,,,,,
-2.46350000,,,,,,
-2.46340000,,,,,,
-2.46330000,,,,,,
-2.46320000,,,,,,
-2.46310000,,,,,,
-2.46300000,,,,,,
-2.46290000,,,,,,
-2.46280000,,,,,,
-2.46270000,,,,,,
-2.46260000,,,,,,
-2.46250000,,,,,,
-2.46240000,,,,,,
-2.46230000,,,,,,
-2.46220000,,,,,,
-2.46210000,,,,,,
-2.46200000,,,,,,
-2.46190000,,,,,,
-2.46180000,,,,,,
-2.46170000,,,,,,
-2.46160000,,,,,,
-2.46150000,,,,,,
-2.46140000,,,,,,
-2.46130000,,,,,,
-2.46120000,,,,,,
-2.46110000,,,,,,
-2.46100000,,,,,,
-2.46090000,,,,,,
-2.46080000,,,,,,
-2.46070000,,,,,,
-2.46060000,,,,,,
-2.46050000,,,,,,
-2.46040000,,,,,,
-2.46030000,,,,,,
-2.46020000,,,,,,
-2.46010000,,,,,,
-2.46000000,,,,,,
-2.45990000,,,,,,
-2.45980000,,,,,,
-2.45970000,,,,,,
-2.45960000,,,,,,
-2.45950000,,,,,,
-2.45940000,,,,,,
-2.45930000,,,,,,
-2.45920000,,,,,,
-2.45910000,,,,,,
-2.45900000,,,,,,
-2.45890000,,,,,,
-2.45880000,,,,,,
-2.45870000,,,,,,
-2.45860000,,,,,,
-2.45850000,,,,,,
-2.45840000,,,,,,
-2.45830000,,,,,,
-2.45820000,,,,,,
-2.45810000,,,,,,
-2.45800000,,,,,,
-2.45790000,,,,,,
-2.45780000,,,,,,
-2.45770000,,,,,,
-2.45760000,,,,,,
-2.45750000,,,,,,
-2.45740000,,,,,,
-2.45730000,,,,,,
-2.45720000,,,,,,
-2.45710000,,,,,,
-2.45700000,,,,,,
-2.45690000,,,,,,
-2.45680000,,,,,,
-2.45670000,,,,,,
-2.45660000,,,,,,
-2.45650000,,,,,,
-2.45640000,,,,,,
-2.45630000,,,,,,
-2.45620000,,,,,,
-2.45610000,,,,,,
-2.45600000,,,,,,
-2.45590000,,,,,,
-2.45580000,,,,,,
-2.45570000,,,,,,
-2.45560000,,,,,,
-2.45550000,,,,,,
-2.45540000,,,,,,
-2.45530000,,,,,,
-2.45520000,,,,,,
-2.45510000,,,,,,
-2.45500000,,,,,,
-2.45490000,,,,,,
-2.45480000,,,,,,
-2.45470000,,,,,,
-2.45460000,,,,,,
-2.45450000,,,,,,
-2.45440000,,,,,,
-2.45430000,,,,,,
-2.45420000,,,,,,
-2.45410000,,,,,,
-2.45400000,,,,,,
-2.45390000,,,,,,
-2.45380000,,,,,,
-2.45370000,,,,,,
-2.45360000,,,,,,
-2.45350000,,,,,,
-2.45340000,,,,,,
-2.45330000,,,,,,
-2.45320000,,,,,,
-2.45310000,,,,,,
-2.45300000,,,,,,
-2.45290000,,,,,,
-2.45280000,,,,,,
-2.45270000,,,,,,
-2.45260000,,,,,,
-2.45250000,,,,,,
-2.45240000,,,,,,
-2.45230000,,,,,,
-2.45220000,,,,,,
-2.45210000,,,,,,
-2.45200000,,,,,,
-2.45190000,,,,,,
-2.45180000,,,,,,
-2.45170000,,,,,,
-2.45160000,,,,,,
-2.45150000,,,,,,
-2.45140000,,,,,,
-2.45130000,,,,,,
-2.45120000,,,,,,
-2.45110000,,,,,,
-2.45100000,,,,,,
-2.45090000,,,,,,
-2.45080000,,,,,,
-2.45070000,,,,,,
-2.45060000,,,,,,
-2.45050000,,,,,,
-2.45040000,,,,,,
-2.45030000,,,,,,
-2.45020000,,,,,,
-2.45010000,,,,,,
-2.45000000,,,,,,
-2.44990000,,,,,,
-2.44980000,,,,,,
-2.44970000,,,,,,
-2.44960000,,,,,,
-2.44950000,,,,,,
-2.44940000,,,,,,
-2.44930000,,,,,,
-2.44920000,,,,,,
-2.44910000,,,,,,
-2.44900000,,,,,,
-2.44890000,,,,,,
-2.44880000,,,,,,
-2.44870000,,,,,,
-2.44860000,,,,,,
-2.44850000,,,,,,
-2.44840000,,,,,,
-2.44830000,,,,,,
-2.44820000,,,,,,
-2.44810000,,,,,,
-2.44800000,,,,,,
-2.44790000,,,,,,
-2.44780000,,,,,,
-2.44770000,,,,,,
-2.44760000,,,,,,
-2.44750000,,,,,,
-2.44740000,,,,,,
-2.44730000,,,,,,
-2.44720000,,,,,,
-2.44710000,,,,,,
-2.44700000,,,,,,
-2.44690000,,,,,,
-2.44680000,,,,,,
-2.44670000,,,,,,
-2.44660000,,,,,,
-2.44650000,,,,,,
-2.44640000,,,,,,
-2.44630000,,,,,,
-2.44620000,,,,,,
-2.44610000,,,,,,
-2.44600000,,,,,,
-2.44590000,,,,,,
-2.44580000,,,,,,
-2.44570000,,,,,,
-2.44560000,,,,,,
-2.44550000,,,,,,
-2.44540000,,,,,,
-2.44530000,,,,,,
-2.44520000,,,,,,
-2.44510000,,,,,,
-2.44500000,,,,,,
-2.44490000,,,,,,
-2.44480000,,,,,,
-2.44470000,,,,,,
-2.44460000,,,,,,
-2.44450000,,,,,,
-2.44440000,,,,,,
-2.44430000,,,,,,
-2.44420000,,,,,,
-2.44410000,,,,,,
-2.44400000,,,,,,
-2.44390000,,,,,,
-2.44380000,,,,,,
-2.44370000,,,,,,
-2.44360000,,,,,,
-2.44350000,,,,,,
-2.44340000,,,,,,
-2.44330000,,,,,,
-2.44320000,,,,,,
-2.44310000,,,,,,
-2.44300000,,,,,,
-2.44290000,,,,,,
-2.44280000,,,,,,
-2.44270000,,,,,,
-2.44260000,,,,,,
-2.44250000,,,,,,
-2.44240000,,,,,,
-2.44230000,,,,,,
-2.44220000,,,,,,
-2.44210000,,,,,,
-2.44200000,,,,,,
-2.44190000,,,,,,
-2.44180000,,,,,,
-2.44170000,,,,,,
-2.44160000,,,,,,
-2.44150000,,,,,,
-2.44140000,,,,,,
-2.44130000,,,,,,
-2.44120000,,,,,,
-2.44110000,,,,,,
-2.44100000,,,,,,
-2.44090000,,,,,,
-2.44080000,,,,,,
-2.44070000,,,,,,
-2.44060000,,,,,,
-2.44050000,,,,,,
-2.44040000,,,,,,
-2.44030000,,,,,,
-2.44020000,,,,,,
-2.44010000,,,,,,
-2.44000000,,,,,,
-2.43990000,,,,,,
-2.43980000,,,,,,
-2.43970000,,,,,,
-2.43960000,,,,,,
-2.43950000,,,,,,
-2.43940000,,,,,,
-2.43930000,,,,,,
-2.43920000,,,,,,
-2.43910000,,,,,,
-2.43900000,,,,,,
-2.43890000,,,,,,
-2.43880000,,,,,,
-2.43870000,,,,,,
-2.43860000,,,,,,
-2.43850000,,,,,,
-2.43840000,,,,,,
-2.43830000,,,,,,
-2.43820000,,,,,,
-2.43810000,,,,,,
-2.43800000,,,,,,
-2.43790000,,,,,,
-2.43780000,,,,,,
-2.43770000,,,,,,
-2.43760000,,,,,,
-2.43750000,,,,,,
-2.43740000,,,,,,
-2.43730000,,,,,,
-2.43720000,,,,,,
-2.43710000,,,,,,
-2.43700000,,,,,,
-2.43690000,,,,,,
-2.43680000,,,,,,
-2.43670000,,,,,,
-2.43660000,,,,,,
-2.43650000,,,,,,
-2.43640000,,,,,,
-2.43630000,,,,,,
-2.43620000,,,,,,
-2.43610000,,,,,,
-2.43600000,,,,,,
-2.43590000,,,,,,
-2.43580000,,,,,,
-2.43570000,,,,,,
-2.43560000,,,,,,
-2.43550000,,,,,,
-2.43540000,,,,,,
-2.43530000,,,,,,
-2.43520000,,,,,,
-2.43510000,,,,,,
-2.43500000,,,,,,
-2.43490000,,,,,,
-2.43480000,,,,,,
-2.43470000,,,,,,
-2.43460000,,,,,,
-2.43450000,,,,,,
-2.43440000,,,,,,
-2.43430000,,,,,,
-2.43420000,,,,,,
-2.43410000,,,,,,
-2.43400000,,,,,,
-2.43390000,,,,,,
-2.43380000,,,,,,
-2.43370000,,,,,,
-2.43360000,,,,,,
-2.43350000,,,,,,
-2.43340000,,,,,,
-2.43330000,,,,,,
-2.43320000,,,,,,
-2.43310000,,,,,,
-2.43300000,,,,,,
-2.43290000,,,,,,
-2.43280000,,,,,,
-2.43270000,,,,,,
-2.43260000,,,,,,
-2.43250000,,,,,,
-2.43240000,,,,,,
-2.43230000,,,,,,
-2.43220000,,,,,,
-2.43210000,,,,,,
-2.43200000,,,,,,
-2.43190000,,,,,,
-2.43180000,,,,,,
-2.43170000,,,,,,
-2.43160000,,,,,,
-2.43150000,,,,,,
-2.43140000,,,,,,
-2.43130000,,,,,,
-2.43120000,,,,,,
-2.43110000,,,,,,
-2.43100000,,,,,,
-2.43090000,,,,,,
-2.43080000,,,,,,
-2.43070000,,,,,,
-2.43060000,,,,,,
-2.43050000,,,,,,
-2.43040000,,,,,,
-2.43030000,,,,,,
-2.43020000,,,,,,
-2.43010000,,,,,,
-2.43000000,,,,,,
-2.42990000,,,,,,
-2.42980000,,,,,,
-2.42970000,,,,,,
-2.42960000,,,,,,
-2.42950000,,,,,,
-2.42940000,,,,,,
-2.42930000,,,,,,
-2.42920000,,,,,,
-2.42910000,,,,,,
-2.42900000,,,,,,
-2.42890000,,,,,,
-2.42880000,,,,,,
-2.42870000,,,,,,
-2.42860000,,,,,,
-2.42850000,,,,,,
-2.42840000,,,,,,
-2.42830000,,,,,,
-2.42820000,,,,,,
-2.42810000,,,,,,
-2.42800000,,,,,,
-2.42790000,,,,,,
-2.42780000,,,,,,
-2.42770000,,,,,,
-2.42760000,,,,,,
-2.42750000,,,,,,
-2.42740000,,,,,,
-2.42730000,,,,,,
-2.42720000,,,,,,
-2.42710000,,,,,,
-2.42700000,,,,,,
-2.42690000,,,,,,
-2.42680000,,,,,,
-2.42670000,,,,,,
-2.42660000,,,,,,
-2.42650000,,,,,,
-2.42640000,,,,,,
-2.42630000,,,,,,
-2.42620000,,,,,,
-2.42610000,,,,,,
-2.42600000,,,,,,
-2.42590000,,,,,,
-2.42580000,,,,,,
-2.42570000,,,,,,
-2.42560000,,,,,,
-2.42550000,,,,,,
-2.42540000,,,,,,
-2.42530000,,,,,,
-2.42520000,,,,,,
-2.42510000,,,,,,
-2.42500000,,,,,,
-2.42490000,,,,,,
-2.42480000,,,,,,
-2.42470000,,,,,,
-2.42460000,,,,,,
-2.42450000,,,,,,
-2.42440000,,,,,,
-2.42430000,,,,,,
-2.42420000,,,,,,
-2.42410000,,,,,,
-2.42400000,,,,,,
-2.42390000,,,,,,
-2.42380000,,,,,,
-2.42370000,,,,,,
-2.42360000,,,,,,
-2.42350000,,,,,,
-2.42340000,,,,,,
-2.42330000,,,,,,
-2.42320000,,,,,,
-2.42310000,,,,,,
-2.42300000,,,,,,
-2.42290000,,,,,,
-2.42280000,,,,,,
-2.42270000,,,,,,
-2.42260000,,,,,,
-2.42250000,,,,,,
-2.42240000,,,,,,
-2.42230000,,,,,,
-2.42220000,,,,,,
-2.42210000,,,,,,
-2.42200000,,,,,,
-2.42190000,,,,,,
-2.42180000,,,,,,
-2.42170000,,,,,,
-2.42160000,,,,,,
-2.42150000,,,,,,
-2.42140000,,,,,,
-2.42130000,,,,,,
-2.42120000,,,,,,
-2.42110000,,,,,,
-2.42100000,,,,,,
-2.42090000,,,,,,
-2.42080000,,,,,,
-2.42070000,,,,,,
-2.42060000,,,,,,
-2.42050000,,,,,,
-2.42040000,,,,,,
-2.42030000,,,,,,
-2.42020000,,,,,,
-2.42010000,,,,,,
-2.42000000,,,,,,
-2.41990000,,,,,,
-2.41980000,,,,,,
-2.41970000,,,,,,
-2.41960000,,,,,,
-2.41950000,,,,,,
-2.41940000,,,,,,
-2.41930000,,,,,,
-2.41920000,,,,,,
-2.41910000,,,,,,
-2.41900000,,,,,,
-2.41890000,,,,,,
-2.41880000,,,,,,
-2.41870000,,,,,,
-2.41860000,,,,,,
-2.41850000,,,,,,
-2.41840000,,,,,,
-2.41830000,,,,,,
-2.41820000,,,,,,
-2.41810000,,,,,,
-2.41800000,,,,,,
-2.41790000,,,,,,
-2.41780000,,,,,,
-2.41770000,,,,,,
-2.41760000,,,,,,
-2.41750000,,,,,,
-2.41740000,,,,,,
-2.41730000,,,,,,
-2.41720000,,,,,,
-2.41710000,,,,,,
-2.41700000,,,,,,
-2.41690000,,,,,,
-2.41680000,,,,,,
-2.41670000,,,,,,
-2.41660000,,,,,,
-2.41650000,,,,,,
-2.41640000,,,,,,
-2.41630000,,,,,,
-2.41620000,,,,,,
-2.41610000,,,,,,
-2.41600000,,,,,,
-2.41590000,,,,,,
-2.41580000,,,,,,
-2.41570000,,,,,,
-2.41560000,,,,,,
-2.41550000,,,,,,
-2.41540000,,,,,,
-2.41530000,,,,,,
-2.41520000,,,,,,
-2.41510000,,,,,,
-2.41500000,,,,,,
-2.41490000,,,,,,
-2.41480000,,,,,,
-2.41470000,,,,,,
-2.41460000,,,,,,
-2.41450000,,,,,,
-2.41440000,,,,,,
-2.41430000,,,,,,
-2.41420000,,,,,,
-2.41410000,,,,,,
-2.41400000,,,,,,
-2.41390000,,,,,,
-2.41380000,,,,,,
-2.41370000,,,,,,
-2.41360000,,,,,,
-2.41350000,,,,,,
-2.41340000,,,,,,
-2.41330000,,,,,,
-2.41320000,,,,,,
-2.41310000,,,,,,
-2.41300000,,,,,,
-2.41290000,,,,,,
-2.41280000,,,,,,
-2.41270000,,,,,,
-2.41260000,,,,,,
-2.41250000,,,,,,
-2.41240000,,,,,,
-2.41230000,,,,,,
-2.41220000,,,,,,
-2.41210000,,,,,,
-2.41200000,,,,,,
-2.41190000,,,,,,
-2.41180000,,,,,,
-2.41170000,,,,,,
-2.41160000,,,,,,
-2.41150000,,,,,,
-2.41140000,,,,,,
-2.41130000,,,,,,
-2.41120000,,,,,,
-2.41110000,,,,,,
-2.41100000,,,,,,
-2.41090000,,,,,,
-2.41080000,,,,,,
-2.41070000,,,,,,
-2.41060000,,,,,,
-2.41050000,,,,,,
-2.41040000,,,,,,
-2.41030000,,,,,,
-2.41020000,,,,,,
-2.41010000,,,,,,
-2.41000000,,,,,,
-2.40990000,,,,,,
-2.40980000,,,,,,
-2.40970000,,,,,,
-2.40960000,,,,,,
-2.40950000,,,,,,
-2.40940000,,,,,,
-2.40930000,,,,,,
-2.40920000,,,,,,
-2.40910000,,,,,,
-2.40900000,,,,,,
-2.40890000,,,,,,
-2.40880000,,,,,,
-2.40870000,,,,,,
-2.40860000,,,,,,
-2.40850000,,,,,,
-2.40840000,,,,,,
-2.40830000,,,,,,
-2.40820000,,,,,,
-2.40810000,,,,,,
-2.40800000,,,,,,
-2.40790000,,,,,,
-2.40780000,,,,,,
-2.40770000,,,,,,
-2.40760000,,,,,,
-2.40750000,,,,,,
-2.40740000,,,,,,
-2.40730000,,,,,,
-2.40720000,,,,,,
-2.40710000,,,,,,
-2.40700000,,,,,,
-2.40690000,,,,,,
-2.40680000,,,,,,
-2.40670000,,,,,,
-2.40660000,,,,,,
-2.40650000,,,,,,
-2.40640000,,,,,,
-2.40630000,,,,,,
-2.40620000,,,,,,
-2.40610000,,,,,,
-2.40600000,,,,,,
-2.40590000,,,,,,
-2.40580000,,,,,,
-2.40570000,,,,,,
-2.40560000,,,,,,
-2.40550000,,,,,,
-2.40540000,,,,,,
-2.40530000,,,,,,
-2.40520000,,,,,,
-2.40510000,,,,,,
-2.40500000,,,,,,
-2.40490000,,,,,,
-2.40480000,,,,,,
-2.40470000,,,,,,
-2.40460000,,,,,,
-2.40450000,,,,,,
-2.40440000,,,,,,
-2.40430000,,,,,,
-2.40420000,,,,,,
-2.40410000,,,,,,
-2.40400000,,,,,,
-2.40390000,,,,,,
-2.40380000,,,,,,
-2.40370000,,,,,,
-2.40360000,,,,,,
-2.40350000,,,,,,
-2.40340000,,,,,,
-2.40330000,,,,,,
-2.40320000,,,,,,
-2.40310000,,,,,,
-2.40300000,,,,,,
-2.40290000,,,,,,
-2.40280000,,,,,,
-2.40270000,,,,,,
-2.40260000,,,,,,
-2.40250000,,,,,,
-2.40240000,,,,,,
-2.40230000,,,,,,
-2.40220000,,,,,,
-2.40210000,,,,,,
-2.40200000,,,,,,
-2.40190000,,,,,,
-2.40180000,,,,,,
-2.40170000,,,,,,
-2.40160000,,,,,,
-2.40150000,,,,,,
-2.40140000,,,,,,
-2.40130000,,,,,,
-2.40120000,,,,,,
-2.40110000,,,,,,
-2.40100000,,,,,,
-2.40090000,,,,,,
-2.40080000,,,,,,
-2.40070000,,,,,,
-2.40060000,,,,,,
-2.40050000,,,,,,
-2.40040000,,,,,,
-2.40030000,,,,,,
-2.40020000,,,,,,
-2.40010000,,,,,,
-2.40000000,,,,,,
-2.39990000,,,,,,
-2.39980000,,,,,,
-2.39970000,,,,,,
-2.39960000,,,,,,
-2.39950000,,,,,,
-2.39940000,,,,,,
-2.39930000,,,,,,
-2.39920000,,,,,,
-2.39910000,,,,,,
-2.39900000,,,,,,
-2.39890000,,,,,,
-2.39880000,,,,,,
-2.39870000,,,,,,
-2.39860000,,,,,,
-2.39850000,,,,,,
-2.39840000,,,,,,
-2.39830000,,,,,,
-2.39820000,,,,,,
-2.39810000,,,,,,
-2.39800000,,,,,,
-2.39790000,,,,,,
-2.39780000,,,,,,
-2.39770000,,,,,,
-2.39760000,,,,,,
-2.39750000,,,,,,
-2.39740000,,,,,,
-2.39730000,,,,,,
-2.39720000,,,,,,
-2.39710000,,,,,,
-2.39700000,,,,,,
-2.39690000,,,,,,
-2.39680000,,,,,,
-2.39670000,,,,,,
-2.39660000,,,,,,
-2.39650000,,,,,,
-2.39640000,,,,,,
-2.39630000,,,,,,
-2.39620000,,,,,,
-2.39610000,,,,,,
-2.39600000,,,,,,
-2.39590000,,,,,,
-2.39580000,,,,,,
-2.39570000,,,,,,
-2.39560000,,,,,,
-2.39550000,,,,,,
-2.39540000,,,,,,
-2.39530000,,,,,,
-2.39520000,,,,,,
-2.39510000,,,,,,
-2.39500000,,,,,,
-2.39490000,,,,,,
-2.39480000,,,,,,
-2.39470000,,,,,,
-2.39460000,,,,,,
-2.39450000,,,,,,
-2.39440000,,,,,,
-2.39430000,,,,,,
-2.39420000,,,,,,
-2.39410000,,,,,,
-2.39400000,,,,,,
-2.39390000,,,,,,
-2.39380000,,,,,,
-2.39370000,,,,,,
-2.39360000,,,,,,
-2.39350000,,,,,,
-2.39340000,,,,,,
-2.39330000,,,,,,
-2.39320000,,,,,,
-2.39310000,,,,,,
-2.39300000,,,,,,
-2.39290000,,,,,,
