t,y with h=0.01,y with h=0.005,y with h=0.001
-44.45,,,
-44.44,,,
-44.43,,,
-44.42,,,
-44.41,,,
-44.4,,,
-44.39,,,
-44.38,,,
-44.37,,,
-44.36,,,
-44.35,,,
-44.34,,,
-44.33,,,
-44.32,,,
-44.31,,,
-44.3,,,
-44.29,,,
-44.28,,,
-44.269999999999996,,,
-44.26,,,
-44.25,,,
-44.24,,,
-44.23,,,
-44.22,,,
-44.21,,,
-44.2,,,
-44.19,,,
-44.18,,,
-44.17,,,
-44.16,,,
-44.15,,,
-44.14,,,
-44.13,,,
-44.12,,,
-44.11,,,
-44.1,,,
-44.09,,,
-44.08,,,
-44.07,,,
-44.06,,,
-44.05,,,
-44.04,,,
-44.03,,,
-44.019999999999996,,,
-44.01,,,
-44.0,,,
-43.99,,,
-43.98,,,
-43.97,,,
-43.96,,,
-43.95,,,
-43.94,,,
-43.93,,,
-43.92,,,
-43.91,,,
-43.9,,,
-43.89,,,
-43.88,,,
-43.87,,,
-43.86,,,
-43.85,,,
-43.84,,,
-43.83,,,
-43.82,,,
-43.81,,,
-43.8,,,
-43.79,,,
-43.78,,,
-43.769999999999996,,,
-43.76,,,
-43.75,,,
-43.74,,,
-43.73,,,
-43.72,,,
-43.71,,,
-43.7,,,
-43.69,,,
-43.68,,,
-43.67,,,
-43.66,,,
-43.65,,,
-43.64,,,
-43.63,,,
-43.62,,,
-43.61,,,
-43.6,,,
-43.59,,,
-43.58,,,
-43.57,,,
-43.56,,,
-43.55,,,
-43.54,,,
-43.53,,,
-43.519999999999996,,,
-43.51,,,
-43.5,,,
-43.49,,,
-43.48,,,
-43.47,,,
-43.46,,,
-43.45,,,
-43.44,,,
-43.43,,,
-43.42,,,
-43.41,,,
-43.4,,,
-43.39,,,
-43.38,,,
-43.37,,,
-43.36,,,
-43.35,,,
-43.34,,,
-43.33,,,
-43.32,,,
-43.31,,,
-43.3,,,
-43.29,,,
-43.28,,,
-43.269999999999996,,,
-43.26,,,
-43.25,,,
-43.24,,,
-43.23,,,
-43.22,,,
-43.21,,,
-43.2,,,
-43.19,,,
-43.18,,,
-43.17,,,
-43.16,,,
-43.15,,,
-43.14,,,
-43.13,,,
-43.12,,,
-43.11,,,
-43.1,,,
-43.09,,,
-43.08,,,
-43.07,,,
-43.06,,,
-43.05,,,
-43.04,,,
-43.03,,,
-43.019999999999996,,,
-43.01,,,
-43.0,,,
-42.99,,,
-42.98,,,
-42.97,,,
-42.96,,,
-42.95,,,
-42.94,,,
-42.93,,,
-42.92,,,
-42.91,,,
-42.9,,,
-42.89,,,
-42.88,,,
-42.87,,,
-42.86,,,
-42.85,,,
-42.84,,,
-42.83,,,
-42.82,,,
-42.81,,,
-42.8,,,
-42.79,,,
-42.78,,,
-42.769999999999996,,,
-42.76,,,
-42.75,,,
-42.74,,,
-42.73,,,
-42.72,,,
-42.71,,,
-42.7,,,
-42.69,,,
-42.68,,,
-42.67,,,
-42.66,,,
-42.65,,,
-42.64,,,
-42.63,,,
-42.62,,,
-42.61,,,
-42.6,,,
-42.59,,,
-42.58,,,
-42.57,,,
-42.56,,,
-42.55,,,
-42.54,,,
-42.53,,,
-42.519999999999996,,,
-42.51,,,
-42.5,,,
-42.49,,,
-42.48,,,
-42.47,,,
-42.46,,,
-42.45,,,
-42.44,,,
-42.43,,,
-42.42,,,
-42.41,,,
-42.4,,,
-42.39,,,
-42.38,,,
-42.37,,,
-42.36,,,
-42.35,,,
-42.34,,,
-42.33,,,
-42.32,,,
-42.31,,,
-42.3,,,
-42.29,,,
-42.28,,,
-42.269999999999996,,,
-42.26,,,
-42.25,,,
-42.24,,,
-42.23,,,
-42.22,,,
-42.21,,,
-42.2,,,
-42.19,,,
-42.18,,,
-42.17,,,
-42.16,,,
-42.15,,,
-42.14,,,
-42.13,,,
-42.12,,,
-42.11,,,
-42.1,,,
-42.09,,,
-42.08,,,
-42.07,,,
-42.06,,,
-42.05,,,
-42.04,,,
-42.03,,,
-42.019999999999996,,,
-42.01,,,
-42.0,,,
-41.99,,,
-41.980000000000004,,,
-41.97,,,
-41.96,,,
-41.95,,,
-41.94,,,
-41.93,,,
-41.92,,,
-41.91,,,
-41.9,,,
-41.89,,,
-41.879999999999995,,,
-41.87,,,
-41.86,,,
-41.85,,,
-41.84,,,
-41.83,,,
-41.82,,,
-41.81,,,
-41.8,,,
-41.79,,,
-41.78,,,
-41.769999999999996,,,
-41.76,,,
-41.75,,,
-41.74,,,
-41.730000000000004,,,
-41.72,,,
-41.71,,,
-41.7,,,
-41.69,,,
-41.68,,,
-41.67,,,
-41.66,,,
-41.65,,,
-41.64,,,
-41.629999999999995,,,
-41.62,,,
-41.61,,,
-41.6,,,
-41.59,,,
-41.58,,,
-41.57,,,
-41.56,,,
-41.55,,,
-41.54,,,
-41.53,,,
-41.519999999999996,,,
-41.51,,,
-41.5,,,
-41.49,,,
-41.480000000000004,,,
-41.47,,,
-41.46,,,
-41.45,,,
-41.44,,,
-41.43,,,
-41.42,,,
-41.41,,,
-41.4,,,
-41.39,,,
-41.379999999999995,,,
-41.37,,,
-41.36,,,
-41.35,,,
-41.34,,,
-41.33,,,
-41.32,,,
-41.31,,,
-41.3,,,
-41.29,,,
-41.28,,,
-41.269999999999996,,,
-41.26,,,
-41.25,,,
-41.24,,,
-41.230000000000004,,,
-41.22,,,
-41.21,,,
-41.2,,,
-41.19,,,
-41.18,,,
-41.17,,,
-41.16,,,
-41.15,,,
-41.14,,,
-41.129999999999995,,,
-41.12,,,
-41.11,,,
-41.1,,,
-41.09,,,
-41.08,,,
-41.07,,,
-41.06,,,
-41.05,,,
-41.04,,,
-41.03,,,
-41.019999999999996,,,
-41.01,,,
-41.0,,,
-40.99,,,
-40.980000000000004,,,
-40.97,,,
-40.96,,,
-40.95,,,
-40.94,,,
-40.93,,,
-40.92,,,
-40.91,,,
-40.9,,,
-40.89,,,
-40.879999999999995,,,
-40.87,,,
-40.86,,,
-40.85,,,
-40.84,,,
-40.83,,,
-40.82,,,
-40.81,,,
-40.8,,,
-40.79,,,
-40.78,,,
-40.769999999999996,,,
-40.76,,,
-40.75,,,
-40.74,,,
-40.730000000000004,,,
-40.72,,,
-40.71,,,
-40.7,,,
-40.69,,,
-40.68,,,
-40.67,,,
-40.66,,,
-40.65,,,
-40.64,,,
-40.629999999999995,,,
-40.62,,,
-40.61,,,
-40.6,,,
-40.59,,,
-40.58,,,
-40.57,,,
-40.56,,,
-40.55,,,
-40.54,,,
-40.53,,,
-40.519999999999996,,,
-40.51,,,
-40.5,,,
-40.49,,,
-40.480000000000004,,,
-40.47,,,
-40.46,,,
-40.45,,,
-40.44,,,
-40.43,,,
-40.42,,,
-40.41,,,
-40.4,,,
-40.39,,,
-40.379999999999995,,,
-40.37,,,
-40.36,,,
-40.35,,,
-40.34,,,
-40.33,,,
-40.32,,,
-40.31,,,
-40.3,,,
-40.29,,,
-40.28,,,
-40.269999999999996,,,
-40.26,,,
-40.25,,,
-40.24,,,
-40.230000000000004,,,
-40.22,,,
-40.21,,,
-40.2,,,
-40.19,,,
-40.18,,,
-40.17,,,
-40.16,,,
-40.15,,,
-40.14,,,
-40.129999999999995,,,
-40.12,,,
-40.11,,,
-40.1,,,
-40.09,,,
-40.08,,,
-40.07,,,
-40.06,,,
-40.05,,,
-40.04,,,
-40.03,,,
-40.019999999999996,,,
-40.01,,,
-40.0,,,
-39.99,,,
-39.980000000000004,,,
-39.97,,,
-39.96,,,
-39.95,,,
-39.94,,,
-39.93,,,
-39.92,,,
-39.91,,,
-39.9,,,
-39.89,,,
-39.879999999999995,,,
-39.87,,,
-39.86,,,
-39.85,,,
-39.84,,,
-39.83,,,
-39.82,,,
-39.81,,,
-39.8,,,
-39.79,,,
-39.78,,,
-39.769999999999996,,,
-39.76,,,
-39.75,,,
-39.74,,,
-39.730000000000004,,,
-39.72,,,
-39.71,,,
-39.7,,,
-39.69,,,
-39.68,,,
-39.67,,,
-39.66,,,
-39.65,,,
-39.64,,,
-39.629999999999995,,,
-39.62,,,
-39.61,,,
-39.6,,,
-39.59,,,
-39.58,,,
-39.57,,,
-39.56,,,
-39.55,,,
-39.54,,,
-39.53,,,
-39.519999999999996,,,
-39.51,,,
-39.5,,,
-39.49,,,
-39.480000000000004,,,
-39.47,,,
-39.46,,,
-39.45,,,
-39.44,,,
-39.43,,,
-39.42,,,
-39.41,,,
-39.4,,,
-39.39,,,
-39.379999999999995,,,
-39.37,,,
-39.36,,,
-39.35,,,
-39.34,,,
-39.33,,,
-39.32,,,
-39.31,,,
-39.3,,,
-39.29,,,
-39.28,,,
-39.269999999999996,,,
-39.26,,,
-39.25,,,
-39.24,,,
-39.230000000000004,,,
-39.22,,,
-39.21,,,
-39.2,,,
-39.19,,,
-39.18,,,
-39.17,,,
-39.16,,,
-39.15,,,
-39.14,,,
-39.129999999999995,,,
-39.12,,,
-39.11,,,
-39.1,,,
-39.09,,,
-39.08,,,
-39.07,,,
-39.06,,,
-39.05,,,
-39.04,,,
-39.03,,,
-39.019999999999996,,,
-39.01,,,
-39.0,,,
-38.99,,,
-38.980000000000004,,,
-38.97,,,
-38.96,,,
-38.95,,,
-38.94,,,
-38.93,,,
-38.92,,,
-38.91,,,
-38.9,,,
-38.89,,,
-38.879999999999995,,,
-38.87,,,
-38.86,,,
-38.85,,,
-38.84,,,
-38.83,,,
-38.82,,,
-38.81,,,
-38.8,,,
-38.79,,,
-38.78,,,
-38.769999999999996,,,
-38.76,,,
-38.75,,,
-38.74,,,
-38.730000000000004,,,
-38.72,,,
-38.71,,,
-38.7,,,
-38.69,,,
-38.68,,,
-38.67,,,
-38.66,,,
-38.65,,,
-38.64,,,
-38.629999999999995,,,
-38.62,,,
-38.61,,,
-38.6,,,
-38.59,,,
-38.58,,,
-38.57,,,
-38.56,,,
-38.55,,,
-38.54,,,
-38.53,,,
-38.519999999999996,,,
-38.51,,,
-38.5,,,
-38.49,,,
-38.480000000000004,,,
-38.47,,,
-38.46,,,
-38.45,,,
-38.44,,,
-38.43,,,
-38.42,,,
-38.41,,,
-38.4,,,
-38.39,,,
-38.379999999999995,,,
-38.37,,,
-38.36,,,
-38.35,,,
-38.34,,,
-38.33,,,
-38.32,,,
-38.31,,,
-38.3,,,
-38.29,,,
-38.28,,,
-38.269999999999996,,,
-38.26,,,
-38.25,,,
-38.24,,,
-38.230000000000004,,,
-38.22,,,
-38.21,,,
-38.2,,,
-38.19,,,
-38.18,,,
-38.17,,,
-38.16,,,
-38.15,,,
-38.14,,,
-38.129999999999995,,,
-38.12,,,
-38.11,,,
-38.1,,,
-38.09,,,
-38.08,,,
-38.07,,,
-38.06,,,
-38.05,,,
-38.04,,,
-38.03,,,
-38.019999999999996,,,
-38.01,,,
-38.0,,,
-37.99,,,
-37.980000000000004,,,
-37.97,,,
-37.96,,,
-37.95,,,
-37.94,,,
-37.93,,,
-37.92,,,
-37.91,,,
-37.9,,,
-37.89,,,
-37.879999999999995,,,
-37.87,,,
-37.86,,,
-37.85,,,
-37.84,,,
-37.83,,,
-37.82,,,
-37.81,,,
-37.8,,,
-37.79,,,
-37.78,,,
-37.769999999999996,,,
-37.76,,,
-37.75,,,
-37.74,,,
-37.730000000000004,,,
-37.72,,,
-37.71,,,
-37.7,,,
-37.69,,,
-37.68,,,
-37.67,,,
-37.66,,,
-37.65,,,
-37.64,,,
-37.629999999999995,,,
-37.62,,,
-37.61,,,
-37.6,,,
-37.59,,,
-37.58,,,
-37.57,,,
-37.56,,,
-37.55,,,
-37.54,,,
-37.53,,,
-37.519999999999996,,,
-37.51,,,
-37.5,,,
-37.49,,,
-37.480000000000004,,,
-37.47,,,
-37.46,,,
-37.45,,,
-37.44,,,
-37.43,,,
-37.42,,,
-37.41,,,
-37.4,,,
-37.39,,,
-37.379999999999995,,,
-37.37,,,
-37.36,,,
-37.35,,,
-37.34,,,
-37.33,,,
-37.32,,,
-37.31,,,
-37.3,,,
-37.29,,,
-37.28,,,
-37.269999999999996,,,
-37.26,,,
-37.25,,,
-37.24,,,
-37.230000000000004,,,
-37.22,,,
-37.21,,,
-37.2,,,
-37.19,,,
-37.18,,,
-37.17,,,
-37.16,,,
-37.15,,,
-37.14,,,
-37.129999999999995,,,
-37.12,,,
-37.11,,,
-37.1,,,
-37.09,,,
-37.08,,,
-37.07,,,
-37.06,,,
-37.05,,,
-37.04,,,
-37.03,,,
-37.019999999999996,,,
-37.01,,,
-37.0,,,
-36.99,,,
-36.980000000000004,,,
-36.97,,,
-36.96,,,
-36.95,,,
-36.94,,,
-36.93,,,
-36.92,,,
-36.91,,,
-36.9,,,
-36.89,,,
-36.879999999999995,,,
-36.87,,,
-36.86,,,
-36.85,,,
-36.84,,,
-36.83,,,
-36.82,,,
-36.81,,,
-36.8,,,
-36.79,,,
-36.78,,,
-36.769999999999996,,,
-36.76,,,
-36.75,,,
-36.74,,,
-36.730000000000004,,,
-36.72,,,
-36.71,,,
-36.7,,,
-36.69,,,
-36.68,,,
-36.67,,,
-36.66,,,
-36.65,,,
-36.64,,,
-36.629999999999995,,,
-36.62,,,
-36.61,,,
-36.6,,,
-36.59,,,
-36.58,,,
-36.57,,,
-36.56,,,
-36.55,,,
-36.54,,,
-36.53,,,
-36.519999999999996,,,
-36.51,,,
-36.5,,,
-36.49,,,
-36.480000000000004,,,
-36.47,,,
-36.46,,,
-36.45,,,
-36.44,,,
-36.43,,,
-36.42,,,
-36.41,,,
-36.4,,,
-36.39,,,
-36.379999999999995,,,
-36.37,,,
-36.36,,,
-36.35,,,
-36.34,,,
-36.33,,,
-36.32,,,
-36.31,,,
-36.3,,,
-36.29,,,
-36.28,,,
-36.269999999999996,,,
-36.26,,,
-36.25,,,
-36.24,,,
-36.230000000000004,,,
-36.22,,,
-36.21,,,
-36.2,,,
-36.19,,,
-36.18,,,
-36.17,,,
-36.16,,,
-36.15,,,
-36.14,,,
-36.129999999999995,,,
-36.12,,,
-36.11,,,
-36.1,,,
-36.09,,,
-36.08,,,
-36.07,,,
-36.06,,,
-36.05,,,
-36.04,,,
-36.03,,,
-36.019999999999996,,,
-36.01,,,
-36.0,,,
-35.99,,,
-35.980000000000004,,,
-35.97,,,
-35.96,,,
-35.95,,,
-35.94,,,
-35.93,,,
-35.92,,,
-35.91,,,
-35.9,,,
-35.89,,,
-35.879999999999995,,,
-35.87,,,
-35.86,,,
-35.85,,,
-35.84,,,
-35.83,,,
-35.82,,,
-35.81,,,
-35.8,,,
-35.79,,,
-35.78,,,
-35.769999999999996,,,
-35.76,,,
-35.75,,,
-35.74,,,
-35.730000000000004,,,
-35.72,,,
-35.71,,,
-35.7,,,
-35.69,,,
-35.68,,,
-35.67,,,
-35.66,,,
-35.65,,,
-35.64,,,
-35.629999999999995,,,
-35.62,,,
-35.61,,,
-35.6,,,
-35.59,,,
-35.58,,,
-35.57,,,
-35.56,,,
-35.55,,,
-35.54,,,
-35.53,,,
-35.519999999999996,,,
-35.51,,,
-35.5,,,
-35.49,,,
-35.480000000000004,,,
-35.47,,,
-35.46,,,
-35.45,,,
-35.44,,,
-35.43,,,
-35.42,,,
-35.41,,,
-35.4,,,
-35.39,,,
-35.379999999999995,,,
-35.37,,,
-35.36,,,
-35.35,,,
-35.34,,,
-35.33,,,
-35.32,,,
-35.31,,,
-35.3,,,
-35.29,,,
-35.28,,,
-35.269999999999996,,,
-35.26,,,
-35.25,,,
-35.24,,,
-35.230000000000004,,,
-35.22,,,
-35.21,,,
-35.2,,,
-35.19,,,
-35.18,,,
-35.17,,,
-35.16,,,
-35.15,,,
-35.14,,,
-35.129999999999995,,,
-35.12,,,
-35.11,,,
-35.1,,,
-35.09,,,
-35.08,,,
-35.07,,,
-35.06,,,
-35.05,,,
-35.04,,,
-35.03,,,
-35.019999999999996,,,
-35.01,,,
-35.0,,,
-34.99,,,
-34.980000000000004,,,
-34.97,,,
-34.96,,,
-34.95,,,
-34.94,,,
-34.93,,,
-34.92,,,
-34.91,,,
-34.9,,,
-34.89,,,
-34.879999999999995,,,
-34.87,,,
-34.86,,,
-34.85,,,
-34.84,,,
-34.83,,,
-34.82,,,
-34.81,,,
-34.8,,,
-34.79,,,
-34.78,,,
-34.769999999999996,,,
-34.76,,,
-34.75,,,
-34.74,,,
-34.730000000000004,,,
-34.72,,,
-34.71,,,
-34.7,,,
-34.69,,,
-34.68,,,
-34.67,,,
-34.66,,,
-34.65,,,
-34.64,,,
-34.629999999999995,,,
-34.62,,,
-34.61,,,
-34.6,,,
-34.59,,,
-34.58,,,
-34.57,,,
-34.56,,,
-34.55,,,
-34.54,,,
-34.53,,,
-34.519999999999996,,,
-34.51,,,
-34.5,,,
-34.49,,,
-34.480000000000004,,,
-34.47,,,
-34.46,,,
-34.45,,,
-34.44,,,
-34.43,,,
-34.42,,,
-34.41,,,
-34.4,,,
-34.39,,,
-34.379999999999995,,,
-34.37,,,
-34.36,,,
-34.35,,,
-34.34,,,
-34.33,,,
-34.32,,,
-34.31,,,
-34.3,,,
-34.29,,,
-34.28,,,
-34.269999999999996,,,
-34.26,,,
-34.25,,,
-34.24,,,
-34.230000000000004,,,
-34.22,,,
-34.21,,,
-34.2,,,
-34.19,,,
-34.18,,,
-34.17,,,
-34.16,,,
-34.15,,,
-34.14,,,
-34.129999999999995,,,
-34.12,,,
-34.11,,,
-34.1,,,
-34.09,,,
-34.08,,,
-34.07,,,
-34.06,,,
-34.05,,,
-34.04,,,
-34.03,,,
-34.019999999999996,,,
-34.01,,,
-34.0,,,
-33.989999999999995,,,
-33.980000000000004,,,
-33.97,,,
-33.96,,,
-33.95,,,
-33.94,,,
-33.93,,,
-33.92,,,
-33.91,,,
-33.9,,,
-33.89,,,
-33.879999999999995,,,
-33.870000000000005,,,
-33.86,,,
-33.85,,,
-33.84,,,
-33.83,,,
-33.82,,,
-33.81,,,
-33.8,,,
-33.79,,,
-33.78,,,
-33.769999999999996,,,
-33.76,,,
-33.75,,,
-33.739999999999995,,,
-33.730000000000004,,,
-33.72,,,
-33.71,,,
-33.7,,,
-33.69,,,
-33.68,,,
-33.67,,,
-33.66,,,
-33.65,,,
-33.64,,,
-33.629999999999995,,,
-33.620000000000005,,,
-33.61,,,
-33.6,,,
-33.59,,,
-33.58,,,
-33.57,,,
-33.56,,,
-33.55,,,
-33.54,,,50.20711485448693
-33.53,,,49.261906693679165
-33.519999999999996,,,49.17644664346821
-33.51,,,49.07523703502322
-33.5,,,48.975435427408286
-33.489999999999995,,,48.87659084971097
-33.480000000000004,,,48.77878838721236
-33.47,,,48.682098852914415
-33.46,,,48.586578504305656
-33.45,,,48.49226926563456
-33.44,,,48.39919938106676
-33.43,,,48.307384405464546
-33.42,,,48.21682843276986
-33.41,,,48.12752546550304
-33.4,,,48.03946083987657
-33.39,,,47.95261263637637
-33.379999999999995,,,47.86695302264122
-33.370000000000005,,,47.78244949193768
